region,date,cases
Grand Princess Canada,2020-04-09,13
Grand Princess Canada,2020-04-10,13
Grand Princess Canada,2020-04-11,13
Grand Princess Canada,2020-04-12,13
Grand Princess Canada,2020-04-13,13
Grand Princess Canada,2020-04-14,13
Grand Princess Canada,2020-04-15,13
Grand Princess Canada,2020-04-16,13
Grand Princess Canada,2020-04-17,13
Grand Princess Canada,2020-04-18,13
Grand Princess Canada,2020-04-19,13
Grand Princess Canada,2020-04-20,13
Grand Princess Canada,2020-04-21,13
Grand Princess Canada,2020-04-22,13
Grand Princess Canada,2020-04-23,13
Grand Princess Canada,2020-04-24,13
Grand Princess Canada,2020-04-25,13
Grand Princess Canada,2020-04-26,13
Grand Princess Canada,2020-04-27,13
Grand Princess Canada,2020-04-28,13
Grand Princess Canada,2020-04-29,13
Grand Princess Canada,2020-04-30,13
Grand Princess Canada,2020-05-01,13
Grand Princess Canada,2020-05-02,13
Grand Princess Canada,2020-05-03,13
Grand Princess Canada,2020-05-04,13
Grand Princess Canada,2020-05-05,13
Grand Princess Canada,2020-05-06,13
Grand Princess Canada,2020-05-07,13
Grand Princess Canada,2020-05-08,13
Grand Princess Canada,2020-05-09,13
Grand Princess Canada,2020-05-10,13
Grand Princess Canada,2020-05-11,13
Grand Princess Canada,2020-05-12,13
Grand Princess Canada,2020-05-13,13
Grand Princess Canada,2020-05-14,13
Grand Princess Canada,2020-05-15,13
Grand Princess Canada,2020-05-16,13
Grand Princess Canada,2020-05-17,13
Grand Princess Canada,2020-05-18,13
Grand Princess Canada,2020-05-19,13
Grand Princess Canada,2020-05-20,13
Grand Princess Canada,2020-05-21,13
Grand Princess Canada,2020-05-22,13
Grand Princess Canada,2020-05-23,13
Grand Princess Canada,2020-05-24,13
Grand Princess Canada,2020-05-25,13
Grand Princess Canada,2020-05-26,13
Grand Princess Canada,2020-05-27,13
Grand Princess Canada,2020-05-28,13
Grand Princess Canada,2020-05-29,13
Grand Princess Canada,2020-05-30,13
Grand Princess Canada,2020-05-31,13
Grand Princess Canada,2020-06-01,13
Grand Princess Canada,2020-06-02,13
Grand Princess Canada,2020-06-03,13
Grand Princess Canada,2020-06-04,13
Grand Princess Canada,2020-06-05,13
Grand Princess Canada,2020-06-06,13
Grand Princess Canada,2020-06-07,13
Grand Princess Canada,2020-06-08,13
Grand Princess Canada,2020-06-09,13
Grand Princess Canada,2020-06-10,13
Grand Princess Canada,2020-06-11,13
Grand Princess Canada,2020-06-12,13
Grand Princess Canada,2020-06-13,13
Grand Princess Canada,2020-06-14,13
Grand Princess Canada,2020-06-15,13
Grand Princess Canada,2020-06-16,13
Grand Princess Canada,2020-06-17,13
Grand Princess Canada,2020-06-18,13
Grand Princess Canada,2020-06-19,13
Grand Princess Canada,2020-06-20,13
Grand Princess Canada,2020-06-21,13
Grand Princess Canada,2020-06-22,13
Grand Princess Canada,2020-06-23,13
Grand Princess Canada,2020-06-24,13
Grand Princess Canada,2020-06-25,13
Grand Princess Canada,2020-06-26,13
Grand Princess Canada,2020-06-27,13
Grand Princess Canada,2020-06-28,13
Grand Princess Canada,2020-06-29,13
Grand Princess Canada,2020-06-30,13
Grand Princess Canada,2020-07-01,13
Grand Princess Canada,2020-07-02,13
Grand Princess Canada,2020-07-03,13
Grand Princess Canada,2020-07-04,13
Grand Princess Canada,2020-07-05,13
Grand Princess Canada,2020-07-06,13
Grand Princess Canada,2020-07-07,13
Grand Princess Canada,2020-07-08,13
Grand Princess Canada,2020-07-09,13
Grand Princess Canada,2020-07-10,13
Grand Princess Canada,2020-07-11,13
Grand Princess Canada,2020-07-12,13
Grand Princess Canada,2020-07-13,13
Grand Princess Canada,2020-07-14,13
Grand Princess Canada,2020-07-15,13
Grand Princess Canada,2020-07-16,13
Grand Princess Canada,2020-07-17,13
Grand Princess Canada,2020-07-18,13
Grand Princess Canada,2020-07-19,13
Grand Princess Canada,2020-07-20,13
Grand Princess Canada,2020-07-21,13
Grand Princess Canada,2020-07-22,13
Grand Princess Canada,2020-07-23,13
Grand Princess Canada,2020-07-24,13
Grand Princess Canada,2020-07-25,13
Grand Princess Canada,2020-07-26,13
Grand Princess Canada,2020-07-27,13
Grand Princess Canada,2020-07-28,13
Grand Princess Canada,2020-07-29,13
Grand Princess Canada,2020-07-30,13
Grand Princess Canada,2020-07-31,13
Grand Princess Canada,2020-08-01,13
Grand Princess Canada,2020-08-02,13
Grand Princess Canada,2020-08-03,13
Grand Princess Canada,2020-08-04,13
Grand Princess Canada,2020-08-05,13
Grand Princess Canada,2020-08-06,13
Grand Princess Canada,2020-08-07,13
Grand Princess Canada,2020-08-08,13
Grand Princess Canada,2020-08-09,13
Grand Princess Canada,2020-08-10,13
Grand Princess Canada,2020-08-11,13
Grand Princess Canada,2020-08-12,13
Grand Princess Canada,2020-08-13,13
Grand Princess Canada,2020-08-14,13
Grand Princess Canada,2020-08-15,13
Grand Princess Canada,2020-08-16,13
Grand Princess Canada,2020-08-17,13
Grand Princess Canada,2020-08-18,13
Grand Princess Canada,2020-08-19,13
Grand Princess Canada,2020-08-20,13
Grand Princess Canada,2020-08-21,13
Grand Princess Canada,2020-08-22,13
Grand Princess Canada,2020-08-23,13
Grand Princess Canada,2020-08-24,13
Grand Princess Canada,2020-08-25,13
Grand Princess Canada,2020-08-26,13
Grand Princess Canada,2020-08-27,13
Grand Princess Canada,2020-08-28,13
Grand Princess Canada,2020-08-29,13
Grand Princess Canada,2020-08-30,13
Manitoba Canada,2020-01-22,0
Manitoba Canada,2020-01-23,0
Manitoba Canada,2020-01-24,0
Manitoba Canada,2020-01-25,0
Manitoba Canada,2020-01-26,0
Manitoba Canada,2020-01-27,0
Manitoba Canada,2020-01-28,0
Manitoba Canada,2020-01-29,0
Manitoba Canada,2020-01-30,0
Manitoba Canada,2020-01-31,0
Manitoba Canada,2020-02-01,0
Manitoba Canada,2020-02-02,0
Manitoba Canada,2020-02-03,0
Manitoba Canada,2020-02-04,0
Manitoba Canada,2020-02-05,0
Manitoba Canada,2020-02-06,0
Manitoba Canada,2020-02-07,0
Manitoba Canada,2020-02-08,0
Manitoba Canada,2020-02-09,0
Manitoba Canada,2020-02-10,0
Manitoba Canada,2020-02-11,0
Manitoba Canada,2020-02-12,0
Manitoba Canada,2020-02-13,0
Manitoba Canada,2020-02-14,0
Manitoba Canada,2020-02-15,0
Manitoba Canada,2020-02-16,0
Manitoba Canada,2020-02-17,0
Manitoba Canada,2020-02-18,0
Manitoba Canada,2020-02-19,0
Manitoba Canada,2020-02-20,0
Manitoba Canada,2020-02-21,0
Manitoba Canada,2020-02-22,0
Manitoba Canada,2020-02-23,0
Manitoba Canada,2020-02-24,0
Manitoba Canada,2020-02-25,0
Manitoba Canada,2020-02-26,0
Manitoba Canada,2020-02-27,0
Manitoba Canada,2020-02-28,0
Manitoba Canada,2020-02-29,0
Manitoba Canada,2020-03-01,0
Manitoba Canada,2020-03-02,0
Manitoba Canada,2020-03-03,0
Manitoba Canada,2020-03-04,0
Manitoba Canada,2020-03-05,0
Manitoba Canada,2020-03-06,0
Manitoba Canada,2020-03-07,0
Manitoba Canada,2020-03-08,0
Manitoba Canada,2020-03-09,0
Manitoba Canada,2020-03-10,0
Manitoba Canada,2020-03-11,0
Manitoba Canada,2020-03-12,0
Manitoba Canada,2020-03-13,4
Manitoba Canada,2020-03-14,4
Manitoba Canada,2020-03-15,4
Manitoba Canada,2020-03-16,7
Manitoba Canada,2020-03-17,8
Manitoba Canada,2020-03-18,15
Manitoba Canada,2020-03-19,17
Manitoba Canada,2020-03-20,17
Manitoba Canada,2020-03-21,18
Manitoba Canada,2020-03-22,20
Manitoba Canada,2020-03-23,20
Manitoba Canada,2020-03-24,21
Manitoba Canada,2020-03-25,35
Manitoba Canada,2020-03-26,36
Manitoba Canada,2020-03-27,39
Manitoba Canada,2020-03-28,64
Manitoba Canada,2020-03-29,72
Manitoba Canada,2020-03-30,96
Manitoba Canada,2020-03-31,103
Manitoba Canada,2020-04-01,127
Manitoba Canada,2020-04-02,167
Manitoba Canada,2020-04-03,182
Manitoba Canada,2020-04-04,182
Manitoba Canada,2020-04-05,203
Manitoba Canada,2020-04-06,203
Manitoba Canada,2020-04-07,217
Manitoba Canada,2020-04-08,217
Manitoba Canada,2020-04-09,221
Manitoba Canada,2020-04-10,230
Manitoba Canada,2020-04-11,243
Manitoba Canada,2020-04-12,242
Manitoba Canada,2020-04-13,246
Manitoba Canada,2020-04-14,246
Manitoba Canada,2020-04-15,246
Manitoba Canada,2020-04-16,250
Manitoba Canada,2020-04-17,250
Manitoba Canada,2020-04-18,253
Manitoba Canada,2020-04-19,254
Manitoba Canada,2020-04-20,254
Manitoba Canada,2020-04-21,255
Manitoba Canada,2020-04-22,257
Manitoba Canada,2020-04-23,262
Manitoba Canada,2020-04-24,263
Manitoba Canada,2020-04-25,267
Manitoba Canada,2020-04-26,271
Manitoba Canada,2020-04-27,273
Manitoba Canada,2020-04-28,273
Manitoba Canada,2020-04-29,275
Manitoba Canada,2020-04-30,277
Manitoba Canada,2020-05-01,281
Manitoba Canada,2020-05-02,282
Manitoba Canada,2020-05-03,282
Manitoba Canada,2020-05-04,283
Manitoba Canada,2020-05-05,284
Manitoba Canada,2020-05-06,286
Manitoba Canada,2020-05-07,283
Manitoba Canada,2020-05-08,284
Manitoba Canada,2020-05-09,284
Manitoba Canada,2020-05-10,287
Manitoba Canada,2020-05-11,289
Manitoba Canada,2020-05-12,290
Manitoba Canada,2020-05-13,290
Manitoba Canada,2020-05-14,289
Manitoba Canada,2020-05-15,289
Manitoba Canada,2020-05-16,289
Manitoba Canada,2020-05-17,289
Manitoba Canada,2020-05-18,290
Manitoba Canada,2020-05-19,290
Manitoba Canada,2020-05-20,290
Manitoba Canada,2020-05-21,290
Manitoba Canada,2020-05-22,292
Manitoba Canada,2020-05-23,292
Manitoba Canada,2020-05-24,292
Manitoba Canada,2020-05-25,292
Manitoba Canada,2020-05-26,292
Manitoba Canada,2020-05-27,292
Manitoba Canada,2020-05-28,294
Manitoba Canada,2020-05-29,294
Manitoba Canada,2020-05-30,294
Manitoba Canada,2020-05-31,295
Manitoba Canada,2020-06-01,295
Manitoba Canada,2020-06-02,297
Manitoba Canada,2020-06-03,298
Manitoba Canada,2020-06-04,298
Manitoba Canada,2020-06-05,300
Manitoba Canada,2020-06-06,300
Manitoba Canada,2020-06-07,300
Manitoba Canada,2020-06-08,300
Manitoba Canada,2020-06-09,300
Manitoba Canada,2020-06-10,300
Manitoba Canada,2020-06-11,300
Manitoba Canada,2020-06-12,301
Manitoba Canada,2020-06-13,303
Manitoba Canada,2020-06-14,304
Manitoba Canada,2020-06-15,304
Manitoba Canada,2020-06-16,304
Manitoba Canada,2020-06-17,306
Manitoba Canada,2020-06-18,308
Manitoba Canada,2020-06-19,311
Manitoba Canada,2020-06-20,313
Manitoba Canada,2020-06-21,313
Manitoba Canada,2020-06-22,314
Manitoba Canada,2020-06-23,314
Manitoba Canada,2020-06-24,315
Manitoba Canada,2020-06-25,316
Manitoba Canada,2020-06-26,318
Manitoba Canada,2020-06-27,322
Manitoba Canada,2020-06-28,322
Manitoba Canada,2020-06-29,324
Manitoba Canada,2020-06-30,325
Manitoba Canada,2020-07-01,325
Manitoba Canada,2020-07-02,325
Manitoba Canada,2020-07-03,325
Manitoba Canada,2020-07-04,325
Manitoba Canada,2020-07-05,325
Manitoba Canada,2020-07-06,325
Manitoba Canada,2020-07-07,325
Manitoba Canada,2020-07-08,325
Manitoba Canada,2020-07-09,325
Manitoba Canada,2020-07-10,325
Manitoba Canada,2020-07-11,325
Manitoba Canada,2020-07-12,325
Manitoba Canada,2020-07-13,325
Manitoba Canada,2020-07-14,330
Manitoba Canada,2020-07-15,330
Manitoba Canada,2020-07-16,331
Manitoba Canada,2020-07-17,336
Manitoba Canada,2020-07-18,337
Manitoba Canada,2020-07-19,343
Manitoba Canada,2020-07-20,354
Manitoba Canada,2020-07-21,366
Manitoba Canada,2020-07-22,374
Manitoba Canada,2020-07-23,375
Manitoba Canada,2020-07-24,384
Manitoba Canada,2020-07-25,388
Manitoba Canada,2020-07-26,394
Manitoba Canada,2020-07-27,400
Manitoba Canada,2020-07-28,405
Manitoba Canada,2020-07-29,407
Manitoba Canada,2020-07-30,409
Manitoba Canada,2020-07-31,415
Manitoba Canada,2020-08-01,417
Manitoba Canada,2020-08-02,435
Manitoba Canada,2020-08-03,442
Manitoba Canada,2020-08-04,443
Manitoba Canada,2020-08-05,444
Manitoba Canada,2020-08-06,474
Manitoba Canada,2020-08-07,491
Manitoba Canada,2020-08-08,507
Manitoba Canada,2020-08-09,542
Manitoba Canada,2020-08-10,558
Manitoba Canada,2020-08-11,562
Manitoba Canada,2020-08-12,578
Manitoba Canada,2020-08-13,603
Manitoba Canada,2020-08-14,643
Manitoba Canada,2020-08-15,663
Manitoba Canada,2020-08-16,697
Manitoba Canada,2020-08-17,731
Manitoba Canada,2020-08-18,748
Manitoba Canada,2020-08-19,763
Manitoba Canada,2020-08-20,796
Manitoba Canada,2020-08-21,830
Manitoba Canada,2020-08-22,872
Manitoba Canada,2020-08-23,944
Manitoba Canada,2020-08-24,993
Manitoba Canada,2020-08-25,1018
Manitoba Canada,2020-08-26,1043
Manitoba Canada,2020-08-27,1064
Manitoba Canada,2020-08-28,1096
Manitoba Canada,2020-08-29,1155
Manitoba Canada,2020-08-30,1186
New Brunswick Canada,2020-01-22,0
New Brunswick Canada,2020-01-23,0
New Brunswick Canada,2020-01-24,0
New Brunswick Canada,2020-01-25,0
New Brunswick Canada,2020-01-26,0
New Brunswick Canada,2020-01-27,0
New Brunswick Canada,2020-01-28,0
New Brunswick Canada,2020-01-29,0
New Brunswick Canada,2020-01-30,0
New Brunswick Canada,2020-01-31,0
New Brunswick Canada,2020-02-01,0
New Brunswick Canada,2020-02-02,0
New Brunswick Canada,2020-02-03,0
New Brunswick Canada,2020-02-04,0
New Brunswick Canada,2020-02-05,0
New Brunswick Canada,2020-02-06,0
New Brunswick Canada,2020-02-07,0
New Brunswick Canada,2020-02-08,0
New Brunswick Canada,2020-02-09,0
New Brunswick Canada,2020-02-10,0
New Brunswick Canada,2020-02-11,0
New Brunswick Canada,2020-02-12,0
New Brunswick Canada,2020-02-13,0
New Brunswick Canada,2020-02-14,0
New Brunswick Canada,2020-02-15,0
New Brunswick Canada,2020-02-16,0
New Brunswick Canada,2020-02-17,0
New Brunswick Canada,2020-02-18,0
New Brunswick Canada,2020-02-19,0
New Brunswick Canada,2020-02-20,0
New Brunswick Canada,2020-02-21,0
New Brunswick Canada,2020-02-22,0
New Brunswick Canada,2020-02-23,0
New Brunswick Canada,2020-02-24,0
New Brunswick Canada,2020-02-25,0
New Brunswick Canada,2020-02-26,0
New Brunswick Canada,2020-02-27,0
New Brunswick Canada,2020-02-28,0
New Brunswick Canada,2020-02-29,0
New Brunswick Canada,2020-03-01,0
New Brunswick Canada,2020-03-02,0
New Brunswick Canada,2020-03-03,0
New Brunswick Canada,2020-03-04,0
New Brunswick Canada,2020-03-05,0
New Brunswick Canada,2020-03-06,0
New Brunswick Canada,2020-03-07,0
New Brunswick Canada,2020-03-08,0
New Brunswick Canada,2020-03-09,0
New Brunswick Canada,2020-03-10,0
New Brunswick Canada,2020-03-11,1
New Brunswick Canada,2020-03-12,1
New Brunswick Canada,2020-03-13,1
New Brunswick Canada,2020-03-14,1
New Brunswick Canada,2020-03-15,2
New Brunswick Canada,2020-03-16,6
New Brunswick Canada,2020-03-17,8
New Brunswick Canada,2020-03-18,11
New Brunswick Canada,2020-03-19,11
New Brunswick Canada,2020-03-20,11
New Brunswick Canada,2020-03-21,17
New Brunswick Canada,2020-03-22,17
New Brunswick Canada,2020-03-23,17
New Brunswick Canada,2020-03-24,18
New Brunswick Canada,2020-03-25,18
New Brunswick Canada,2020-03-26,33
New Brunswick Canada,2020-03-27,45
New Brunswick Canada,2020-03-28,51
New Brunswick Canada,2020-03-29,66
New Brunswick Canada,2020-03-30,68
New Brunswick Canada,2020-03-31,70
New Brunswick Canada,2020-04-01,81
New Brunswick Canada,2020-04-02,91
New Brunswick Canada,2020-04-03,91
New Brunswick Canada,2020-04-04,91
New Brunswick Canada,2020-04-05,98
New Brunswick Canada,2020-04-06,103
New Brunswick Canada,2020-04-07,105
New Brunswick Canada,2020-04-08,105
New Brunswick Canada,2020-04-09,108
New Brunswick Canada,2020-04-10,112
New Brunswick Canada,2020-04-11,112
New Brunswick Canada,2020-04-12,114
New Brunswick Canada,2020-04-13,116
New Brunswick Canada,2020-04-14,116
New Brunswick Canada,2020-04-15,117
New Brunswick Canada,2020-04-16,117
New Brunswick Canada,2020-04-17,117
New Brunswick Canada,2020-04-18,117
New Brunswick Canada,2020-04-19,118
New Brunswick Canada,2020-04-20,118
New Brunswick Canada,2020-04-21,118
New Brunswick Canada,2020-04-22,118
New Brunswick Canada,2020-04-23,118
New Brunswick Canada,2020-04-24,118
New Brunswick Canada,2020-04-25,118
New Brunswick Canada,2020-04-26,118
New Brunswick Canada,2020-04-27,118
New Brunswick Canada,2020-04-28,118
New Brunswick Canada,2020-04-29,118
New Brunswick Canada,2020-04-30,118
New Brunswick Canada,2020-05-01,118
New Brunswick Canada,2020-05-02,118
New Brunswick Canada,2020-05-03,118
New Brunswick Canada,2020-05-04,118
New Brunswick Canada,2020-05-05,119
New Brunswick Canada,2020-05-06,120
New Brunswick Canada,2020-05-07,120
New Brunswick Canada,2020-05-08,120
New Brunswick Canada,2020-05-09,120
New Brunswick Canada,2020-05-10,120
New Brunswick Canada,2020-05-11,120
New Brunswick Canada,2020-05-12,120
New Brunswick Canada,2020-05-13,120
New Brunswick Canada,2020-05-14,120
New Brunswick Canada,2020-05-15,120
New Brunswick Canada,2020-05-16,120
New Brunswick Canada,2020-05-17,120
New Brunswick Canada,2020-05-18,120
New Brunswick Canada,2020-05-19,120
New Brunswick Canada,2020-05-20,120
New Brunswick Canada,2020-05-21,121
New Brunswick Canada,2020-05-22,121
New Brunswick Canada,2020-05-23,121
New Brunswick Canada,2020-05-24,121
New Brunswick Canada,2020-05-25,121
New Brunswick Canada,2020-05-26,122
New Brunswick Canada,2020-05-27,123
New Brunswick Canada,2020-05-28,126
New Brunswick Canada,2020-05-29,128
New Brunswick Canada,2020-05-30,129
New Brunswick Canada,2020-05-31,132
New Brunswick Canada,2020-06-01,132
New Brunswick Canada,2020-06-02,133
New Brunswick Canada,2020-06-03,135
New Brunswick Canada,2020-06-04,136
New Brunswick Canada,2020-06-05,136
New Brunswick Canada,2020-06-06,136
New Brunswick Canada,2020-06-07,137
New Brunswick Canada,2020-06-08,146
New Brunswick Canada,2020-06-09,147
New Brunswick Canada,2020-06-10,151
New Brunswick Canada,2020-06-11,153
New Brunswick Canada,2020-06-12,154
New Brunswick Canada,2020-06-13,157
New Brunswick Canada,2020-06-14,157
New Brunswick Canada,2020-06-15,160
New Brunswick Canada,2020-06-16,163
New Brunswick Canada,2020-06-17,164
New Brunswick Canada,2020-06-18,164
New Brunswick Canada,2020-06-19,164
New Brunswick Canada,2020-06-20,164
New Brunswick Canada,2020-06-21,164
New Brunswick Canada,2020-06-22,164
New Brunswick Canada,2020-06-23,165
New Brunswick Canada,2020-06-24,165
New Brunswick Canada,2020-06-25,165
New Brunswick Canada,2020-06-26,165
New Brunswick Canada,2020-06-27,165
New Brunswick Canada,2020-06-28,165
New Brunswick Canada,2020-06-29,165
New Brunswick Canada,2020-06-30,165
New Brunswick Canada,2020-07-01,165
New Brunswick Canada,2020-07-02,165
New Brunswick Canada,2020-07-03,165
New Brunswick Canada,2020-07-04,165
New Brunswick Canada,2020-07-05,165
New Brunswick Canada,2020-07-06,165
New Brunswick Canada,2020-07-07,165
New Brunswick Canada,2020-07-08,165
New Brunswick Canada,2020-07-09,166
New Brunswick Canada,2020-07-10,166
New Brunswick Canada,2020-07-11,166
New Brunswick Canada,2020-07-12,166
New Brunswick Canada,2020-07-13,166
New Brunswick Canada,2020-07-14,167
New Brunswick Canada,2020-07-15,168
New Brunswick Canada,2020-07-16,168
New Brunswick Canada,2020-07-17,168
New Brunswick Canada,2020-07-18,168
New Brunswick Canada,2020-07-19,169
New Brunswick Canada,2020-07-20,170
New Brunswick Canada,2020-07-21,170
New Brunswick Canada,2020-07-22,170
New Brunswick Canada,2020-07-23,170
New Brunswick Canada,2020-07-24,170
New Brunswick Canada,2020-07-25,170
New Brunswick Canada,2020-07-26,170
New Brunswick Canada,2020-07-27,170
New Brunswick Canada,2020-07-28,170
New Brunswick Canada,2020-07-29,170
New Brunswick Canada,2020-07-30,170
New Brunswick Canada,2020-07-31,170
New Brunswick Canada,2020-08-01,170
New Brunswick Canada,2020-08-02,170
New Brunswick Canada,2020-08-03,170
New Brunswick Canada,2020-08-04,170
New Brunswick Canada,2020-08-05,174
New Brunswick Canada,2020-08-06,176
New Brunswick Canada,2020-08-07,176
New Brunswick Canada,2020-08-08,176
New Brunswick Canada,2020-08-09,176
New Brunswick Canada,2020-08-10,176
New Brunswick Canada,2020-08-11,177
New Brunswick Canada,2020-08-12,178
New Brunswick Canada,2020-08-13,180
New Brunswick Canada,2020-08-14,180
New Brunswick Canada,2020-08-15,184
New Brunswick Canada,2020-08-16,186
New Brunswick Canada,2020-08-17,186
New Brunswick Canada,2020-08-18,186
New Brunswick Canada,2020-08-19,186
New Brunswick Canada,2020-08-20,186
New Brunswick Canada,2020-08-21,188
New Brunswick Canada,2020-08-22,188
New Brunswick Canada,2020-08-23,189
New Brunswick Canada,2020-08-24,189
New Brunswick Canada,2020-08-25,190
New Brunswick Canada,2020-08-26,190
New Brunswick Canada,2020-08-27,190
New Brunswick Canada,2020-08-28,191
New Brunswick Canada,2020-08-29,191
New Brunswick Canada,2020-08-30,191
Newfoundland and Labrador Canada,2020-01-22,0
Newfoundland and Labrador Canada,2020-01-23,0
Newfoundland and Labrador Canada,2020-01-24,0
Newfoundland and Labrador Canada,2020-01-25,0
Newfoundland and Labrador Canada,2020-01-26,0
Newfoundland and Labrador Canada,2020-01-27,0
Newfoundland and Labrador Canada,2020-01-28,0
Newfoundland and Labrador Canada,2020-01-29,0
Newfoundland and Labrador Canada,2020-01-30,0
Newfoundland and Labrador Canada,2020-01-31,0
Newfoundland and Labrador Canada,2020-02-01,0
Newfoundland and Labrador Canada,2020-02-02,0
Newfoundland and Labrador Canada,2020-02-03,0
Newfoundland and Labrador Canada,2020-02-04,0
Newfoundland and Labrador Canada,2020-02-05,0
Newfoundland and Labrador Canada,2020-02-06,0
Newfoundland and Labrador Canada,2020-02-07,0
Newfoundland and Labrador Canada,2020-02-08,0
Newfoundland and Labrador Canada,2020-02-09,0
Newfoundland and Labrador Canada,2020-02-10,0
Newfoundland and Labrador Canada,2020-02-11,0
Newfoundland and Labrador Canada,2020-02-12,0
Newfoundland and Labrador Canada,2020-02-13,0
Newfoundland and Labrador Canada,2020-02-14,0
Newfoundland and Labrador Canada,2020-02-15,0
Newfoundland and Labrador Canada,2020-02-16,0
Newfoundland and Labrador Canada,2020-02-17,0
Newfoundland and Labrador Canada,2020-02-18,0
Newfoundland and Labrador Canada,2020-02-19,0
Newfoundland and Labrador Canada,2020-02-20,0
Newfoundland and Labrador Canada,2020-02-21,0
Newfoundland and Labrador Canada,2020-02-22,0
Newfoundland and Labrador Canada,2020-02-23,0
Newfoundland and Labrador Canada,2020-02-24,0
Newfoundland and Labrador Canada,2020-02-25,0
Newfoundland and Labrador Canada,2020-02-26,0
Newfoundland and Labrador Canada,2020-02-27,0
Newfoundland and Labrador Canada,2020-02-28,0
Newfoundland and Labrador Canada,2020-02-29,0
Newfoundland and Labrador Canada,2020-03-01,0
Newfoundland and Labrador Canada,2020-03-02,0
Newfoundland and Labrador Canada,2020-03-03,0
Newfoundland and Labrador Canada,2020-03-04,0
Newfoundland and Labrador Canada,2020-03-05,0
Newfoundland and Labrador Canada,2020-03-06,0
Newfoundland and Labrador Canada,2020-03-07,0
Newfoundland and Labrador Canada,2020-03-08,0
Newfoundland and Labrador Canada,2020-03-09,0
Newfoundland and Labrador Canada,2020-03-10,0
Newfoundland and Labrador Canada,2020-03-11,0
Newfoundland and Labrador Canada,2020-03-12,0
Newfoundland and Labrador Canada,2020-03-13,0
Newfoundland and Labrador Canada,2020-03-14,0
Newfoundland and Labrador Canada,2020-03-15,1
Newfoundland and Labrador Canada,2020-03-16,1
Newfoundland and Labrador Canada,2020-03-17,3
Newfoundland and Labrador Canada,2020-03-18,3
Newfoundland and Labrador Canada,2020-03-19,3
Newfoundland and Labrador Canada,2020-03-20,4
Newfoundland and Labrador Canada,2020-03-21,6
Newfoundland and Labrador Canada,2020-03-22,9
Newfoundland and Labrador Canada,2020-03-23,24
Newfoundland and Labrador Canada,2020-03-24,35
Newfoundland and Labrador Canada,2020-03-25,35
Newfoundland and Labrador Canada,2020-03-26,82
Newfoundland and Labrador Canada,2020-03-27,102
Newfoundland and Labrador Canada,2020-03-28,120
Newfoundland and Labrador Canada,2020-03-29,135
Newfoundland and Labrador Canada,2020-03-30,148
Newfoundland and Labrador Canada,2020-03-31,152
Newfoundland and Labrador Canada,2020-04-01,175
Newfoundland and Labrador Canada,2020-04-02,183
Newfoundland and Labrador Canada,2020-04-03,195
Newfoundland and Labrador Canada,2020-04-04,195
Newfoundland and Labrador Canada,2020-04-05,217
Newfoundland and Labrador Canada,2020-04-06,226
Newfoundland and Labrador Canada,2020-04-07,228
Newfoundland and Labrador Canada,2020-04-08,228
Newfoundland and Labrador Canada,2020-04-09,232
Newfoundland and Labrador Canada,2020-04-10,239
Newfoundland and Labrador Canada,2020-04-11,241
Newfoundland and Labrador Canada,2020-04-12,242
Newfoundland and Labrador Canada,2020-04-13,244
Newfoundland and Labrador Canada,2020-04-14,244
Newfoundland and Labrador Canada,2020-04-15,247
Newfoundland and Labrador Canada,2020-04-16,252
Newfoundland and Labrador Canada,2020-04-17,256
Newfoundland and Labrador Canada,2020-04-18,257
Newfoundland and Labrador Canada,2020-04-19,257
Newfoundland and Labrador Canada,2020-04-20,257
Newfoundland and Labrador Canada,2020-04-21,257
Newfoundland and Labrador Canada,2020-04-22,256
Newfoundland and Labrador Canada,2020-04-23,256
Newfoundland and Labrador Canada,2020-04-24,256
Newfoundland and Labrador Canada,2020-04-25,257
Newfoundland and Labrador Canada,2020-04-26,258
Newfoundland and Labrador Canada,2020-04-27,258
Newfoundland and Labrador Canada,2020-04-28,258
Newfoundland and Labrador Canada,2020-04-29,258
Newfoundland and Labrador Canada,2020-04-30,258
Newfoundland and Labrador Canada,2020-05-01,259
Newfoundland and Labrador Canada,2020-05-02,259
Newfoundland and Labrador Canada,2020-05-03,259
Newfoundland and Labrador Canada,2020-05-04,259
Newfoundland and Labrador Canada,2020-05-05,259
Newfoundland and Labrador Canada,2020-05-06,259
Newfoundland and Labrador Canada,2020-05-07,261
Newfoundland and Labrador Canada,2020-05-08,261
Newfoundland and Labrador Canada,2020-05-09,261
Newfoundland and Labrador Canada,2020-05-10,261
Newfoundland and Labrador Canada,2020-05-11,261
Newfoundland and Labrador Canada,2020-05-12,261
Newfoundland and Labrador Canada,2020-05-13,261
Newfoundland and Labrador Canada,2020-05-14,261
Newfoundland and Labrador Canada,2020-05-15,260
Newfoundland and Labrador Canada,2020-05-16,260
Newfoundland and Labrador Canada,2020-05-17,260
Newfoundland and Labrador Canada,2020-05-18,260
Newfoundland and Labrador Canada,2020-05-19,260
Newfoundland and Labrador Canada,2020-05-20,260
Newfoundland and Labrador Canada,2020-05-21,260
Newfoundland and Labrador Canada,2020-05-22,260
Newfoundland and Labrador Canada,2020-05-23,260
Newfoundland and Labrador Canada,2020-05-24,260
Newfoundland and Labrador Canada,2020-05-25,260
Newfoundland and Labrador Canada,2020-05-26,260
